"";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct"
"Syuz";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";47;198;0,72;117,1;0,2;31;32;23;4;0;"0";"10";"0.129032258064516";"0.741935483870968";"0.212765957446809";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";129;218;0,72;138,9;0,21;97;91;55;13;14;"3";"12";"0.134020618556701";"0.56701030927835";"0.0930232558139535";"0.25";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";43;133,5;0,53;98,6;0,22;19;32;7;5;7;"0";"3";"0.263157894736842";"0.368421052631579";"0.0697674418604651";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";405;208,9;0,74;143,2;0,19;276;290;103;49;53;"9";"50";"0.177536231884058";"0.373188405797101";"0.123456790123457";"0.18";"Reyna";169;201,4;0,69;135;0,23;121;113;30;14;23;"1";"19";"0.115702479338843";"0.247933884297521";"0.112426035502959";"0.0526315789473684";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";15;92;0,53;66,7;0,16;4;12;6;0;2;"0";"2";"0";"1.5";"0.133333333333333";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"conir";"Astra";157;153,1;0,65;98,3;0,2;89;113;37;5;8;"2";"32";"0.0561797752808989";"0.415730337078652";"0.203821656050955";"0.0625";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";50;168;0,64;122,6;0,15;31;36;18;1;4;"1";"5";"0.032258064516129";"0.580645161290323";"0.1";"0.2";"Chamber";398;295,3;0,81;191,4;0,26;421;227;82;87;41;"5";"34";"0.206650831353919";"0.194774346793349";"0.085427135678392";"0.147058823529412";"Cypher";17;253;0,76;166,6;0,26;19;9;4;1;0;"1";"3";"0.0526315789473684";"0.210526315789474";"0.176470588235294";"0.333333333333333";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";130;292,7;0,81;194,8;0,24;133;88;33;26;13;"2";"9";"0.195488721804511";"0.24812030075188";"0.0692307692307692";"0.222222222222222";"Kay/O";34;299,5;0,88;179,4;0,24;39;15;21;8;2;"1";"3";"0.205128205128205";"0.538461538461538";"0.0882352941176471";"0.333333333333333";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";197;258,7;0,88;169,8;0,22;184;117;91;26;17;"1";"14";"0.141304347826087";"0.494565217391304";"0.0710659898477157";"0.0714285714285714";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";198;347,7;0,82;225;0,2;228;113;61;56;24;"4";"9";"0.245614035087719";"0.267543859649123";"0.0454545454545455";"0.444444444444444";"Reyna";277;344,3;0,82;213,5;0,21;331;167;73;48;26;"3";"15";"0.145015105740181";"0.220543806646526";"0.0541516245487365";"0.2";"Sage";13;394;1;232,3;0,22;18;6;7;5;2;"0";"0";"0.277777777777778";"0.388888888888889";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";19;197;0,63;120,2;0,17;12;12;4;1;0;"0";"4";"0.0833333333333333";"0.333333333333333";"0.210526315789474";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mashirou";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";37;223,5;0,62;132,4;0,21;29;30;5;4;8;"1";"6";"0.137931034482759";"0.172413793103448";"0.162162162162162";"0.166666666666667";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";69;184;0,72;117,6;0,16;46;43;13;6;3;"0";"7";"0.130434782608696";"0.282608695652174";"0.101449275362319";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";29;141,5;0,55;97,7;0,15;11;26;6;2;6;"0";"4";"0.181818181818182";"0.545454545454545";"0.137931034482759";"0";"Reyna";17;113;0,47;83,2;0,28;6;15;0;0;2;"0";"1";"0";"0";"0.0588235294117647";"0";"Sage";29;88;0,69;63,2;0,16;8;20;16;0;0;"0";"5";"0";"2";"0.172413793103448";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";36;142,5;0,69;95,9;0,17;16;28;13;2;4;"2";"3";"0.125";"0.8125";"0.0833333333333333";"0.666666666666667";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Choco";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";15;117;0,53;84,1;0,64;6;14;4;0;2;"0";"4";"0";"0.666666666666667";"0.266666666666667";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";22;251;0,82;160,9;0,44;20;15;4;3;4;"0";"3";"0.15";"0.2";"0.136363636363636";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";19;101;0,53;64,5;0,1;7;15;9;0;3;"0";"3";"0";"1.28571428571429";"0.157894736842105";"0";"Jett";170;235,9;0,69;160,6;0,24;133;125;37;36;23;"1";"7";"0.270676691729323";"0.278195488721804";"0.0411764705882353";"0.142857142857143";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";68;155;0,65;96;0,19;36;48;16;6;12;"1";"3";"0.166666666666667";"0.444444444444444";"0.0441176470588235";"0.333333333333333";"Sova";316;185,4;0,65;128,5;0,24;187;238;94;23;22;"7";"55";"0.122994652406417";"0.502673796791444";"0.174050632911392";"0.127272727272727";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Summer";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";95;219;0,75;148,9;0,31;71;59;12;6;6;"2";"12";"0.0845070422535211";"0.169014084507042";"0.126315789473684";"0.166666666666667";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";31;140;0,52;101,2;0,46;16;26;4;2;2;"1";"3";"0.125";"0.25";"0.0967741935483871";"0.333333333333333";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";44;181,5;0,61;122,3;0,44;28;35;5;3;5;"0";"9";"0.107142857142857";"0.178571428571429";"0.204545454545455";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";60;201,3;0,73;134,6;0,38;39;39;20;5;6;"0";"3";"0.128205128205128";"0.512820512820513";"0.05";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Flossie";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";23;244;0,78;166,3;0,33;21;17;8;1;1;"1";"6";"0.0476190476190476";"0.380952380952381";"0.260869565217391";"0.166666666666667";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";557;221,8;0,68;140,5;0,23;435;401;80;78;54;"9";"70";"0.179310344827586";"0.183908045977011";"0.125673249551167";"0.128571428571429";"Cypher";87;191,8;0,64;130;0,23;54;60;17;11;8;"2";"10";"0.203703703703704";"0.314814814814815";"0.114942528735632";"0.2";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";442;240,4;0,78;162;0,21;381;276;96;36;20;"14";"50";"0.094488188976378";"0.251968503937008";"0.113122171945701";"0.28";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";58;163,7;0,74;109,9;0,16;34;33;22;3;7;"0";"5";"0.0882352941176471";"0.647058823529412";"0.0862068965517241";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";130;181,6;0,67;119,7;0,3;82;91;43;9;13;"4";"19";"0.109756097560976";"0.524390243902439";"0.146153846153846";"0.210526315789474";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LST";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";209;201,2;0,67;137,2;0,31;149;158;33;25;26;"2";"10";"0.167785234899329";"0.221476510067114";"0.0478468899521531";"0.2";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";76;240;0,7;161,4;0,23;62;50;16;14;6;"0";"3";"0.225806451612903";"0.258064516129032";"0.0394736842105263";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";127;173;0,69;112,7;0,29;82;90;37;10;14;"2";"15";"0.121951219512195";"0.451219512195122";"0.118110236220472";"0.133333333333333";"Skye";176;179;0,68;121,3;0,32;121;128;36;12;12;"3";"28";"0.0991735537190083";"0.297520661157025";"0.159090909090909";"0.107142857142857";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Kikirucha";"Astra";16;153;0,81;95,6;0,37;10;6;2;1;0;"1";"1";"0.1";"0.2";"0.0625";"1";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";39;223,5;0,74;157,4;0,19;30;27;15;4;4;"0";"9";"0.133333333333333";"0.5";"0.230769230769231";"0";"Cypher";209;209,6;0,71;145;0,23;152;136;43;18;22;"3";"24";"0.118421052631579";"0.282894736842105";"0.114832535885167";"0.125";"Fade";58;137;0,6;92;0,15;25;44;20;3;9;"0";"5";"0.12";"0.8";"0.0862068965517241";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";333;207,1;0,73;134,4;0,2;236;244;132;35;41;"6";"37";"0.148305084745763";"0.559322033898305";"0.111111111111111";"0.162162162162162";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";130;208;0,75;131,1;0,19;94;88;51;16;12;"4";"19";"0.170212765957447";"0.542553191489362";"0.146153846153846";"0.210526315789474";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";61;293,5;0,75;196,2;0,24;67;36;12;14;10;"0";"1";"0.208955223880597";"0.17910447761194";"0.0163934426229508";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";24;137;0,63;90,9;0,08;11;19;12;0;4;"0";"2";"0";"1.09090909090909";"0.0833333333333333";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"iLyna";"Astra";18;125;0,44;86,7;0,2;7;15;3;2;1;"0";"1";"0.285714285714286";"0.428571428571429";"0.0555555555555556";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";44;237,5;0,73;148,9;0,21;35;34;21;3;4;"1";"5";"0.0857142857142857";"0.6";"0.113636363636364";"0.2";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";58;155,7;0,6;104,3;0,26;33;45;15;3;6;"1";"10";"0.0909090909090909";"0.454545454545455";"0.172413793103448";"0.1";"Jett";20;143;0,6;109,8;0,12;8;17;8;2;2;"0";"1";"0.25";"1";"0.05";"0";"Kay/O";15;117;0,6;81,7;0,33;5;15;5;1;3;"0";"1";"0.2";"1";"0.0666666666666667";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";36;124,5;0,56;92,2;0,21;14;30;10;0;6;"1";"4";"0";"0.714285714285714";"0.111111111111111";"0.25";"Skye";93;169,5;0,69;115,2;0,18;50;74;31;8;8;"1";"8";"0.16";"0.62";"0.0860215053763441";"0.125";"Sova";79;145,5;0,52;99,7;0,17;35;67;13;4;4;"6";"17";"0.114285714285714";"0.371428571428571";"0.215189873417722";"0.352941176470588";"Viper";44;233,5;0,84;139,1;0,16;37;28;14;3;2;"2";"9";"0.0810810810810811";"0.378378378378378";"0.204545454545455";"0.222222222222222";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Km3";"Astra";105;251,6;0,72;163,1;0,16;103;66;28;6;8;"5";"13";"0.058252427184466";"0.271844660194175";"0.123809523809524";"0.384615384615385";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";85;219,8;0,73;144,6;0,2;62;64;39;6;5;"0";"9";"0.0967741935483871";"0.629032258064516";"0.105882352941176";"0";"Chamber";36;133,5;0,47;80;0,18;17;31;3;3;5;"0";"3";"0.176470588235294";"0.176470588235294";"0.0833333333333333";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";37;173,5;0,76;116,6;0,14;25;21;6;3;4;"1";"6";"0.12";"0.24";"0.162162162162162";"0.166666666666667";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";44;261;0,73;165;0,3;40;25;15;4;5;"3";"5";"0.1";"0.375";"0.113636363636364";"0.6";"Skye";16;135;0,63;76,8;0,11;8;13;3;1;1;"0";"4";"0.125";"0.375";"0.25";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";58;192;0,57;129;0,22;38;48;10;4;9;"0";"7";"0.105263157894737";"0.263157894736842";"0.120689655172414";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sofisama";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";75;245;0,71;150,5;0,19;65;52;12;15;14;"0";"3";"0.230769230769231";"0.184615384615385";"0.04";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";18;289;0,94;174,5;0,17;21;13;2;2;0;"1";"3";"0.0952380952380952";"0.0952380952380952";"0.166666666666667";"0.333333333333333";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";20;194;0,45;137,2;0,21;12;18;4;1;4;"0";"3";"0.0833333333333333";"0.333333333333333";"0.15";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
