"";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct"
"jayzIX";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";59;145;0,54;106;0,23;29;48;15;4;6;"1";"6";"0.137931034482759";"0.517241379310345";"0.101694915254237";"0.166666666666667";"Chamber";30;215;0,8;138,8;0,13;23;18;4;3;1;"0";"3";"0.130434782608696";"0.173913043478261";"0.1";"0";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";44;236,5;0,68;133,3;0,14;35;36;11;15;8;"1";"7";"0.428571428571429";"0.314285714285714";"0.159090909090909";"0.142857142857143";"Kay/O";104;172,4;0,6;114,2;0,21;60;80;30;6;9;"2";"13";"0.1";"0.5";"0.125";"0.153846153846154";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";57;155;0,65;103,6;0,17;30;43;15;6;3;"1";"8";"0.2";"0.5";"0.140350877192982";"0.125";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";28;136,5;0,36;85,4;0,26;11;27;1;4;8;"0";"2";"0.363636363636364";"0.0909090909090909";"0.0714285714285714";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";54;267,3;0,67;171,3;0,23;50;38;12;7;4;"0";"5";"0.14";"0.24";"0.0925925925925926";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Hella";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";24;213;0,58;136,6;0,16;15;23;8;2;3;"0";"0";"0.133333333333333";"0.533333333333333";"0";"0";"Jett";450;291,5;0,67;180,3;0,28;440;367;94;139;108;"1";"19";"0.315909090909091";"0.213636363636364";"0.0422222222222222";"0.0526315789473684";"Kay/O";41;338,5;0,73;209,3;0,2;45;27;19;14;7;"0";"2";"0.311111111111111";"0.422222222222222";"0.0487804878048781";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";71;263,3;0,7;153,9;0,23;65;46;16;17;15;"1";"3";"0.261538461538462";"0.246153846153846";"0.0422535211267606";"0.333333333333333";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";82;285,8;0,66;177,6;0,25;81;67;19;20;11;"2";"10";"0.246913580246914";"0.234567901234568";"0.121951219512195";"0.2";"Sova";44;163;0,48;112,2;0,25;21;41;4;2;3;"0";"9";"0.0952380952380952";"0.19047619047619";"0.204545454545455";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"kurai";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";33;175,5;0,52;113;0,27;19;29;7;1;4;"0";"4";"0.0526315789473684";"0.368421052631579";"0.121212121212121";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";36;153;0,61;98,3;0,19;18;29;10;1;5;"0";"5";"0.0555555555555556";"0.555555555555556";"0.138888888888889";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";20;305;0,85;182,9;0,18;20;13;4;3;0;"1";"2";"0.15";"0.2";"0.1";"0.5";"Reyna";89;219;0,58;134,4;0,16;65;66;17;12;11;"1";"5";"0.184615384615385";"0.261538461538462";"0.0561797752808989";"0.2";"Sage";61;147,7;0,61;91,5;0,16;29;45;23;7;9;"0";"5";"0.241379310344828";"0.793103448275862";"0.0819672131147541";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";58;267;0,76;178,4;0,23;54;43;17;6;4;"1";"8";"0.111111111111111";"0.314814814814815";"0.137931034482759";"0.125";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"natzumii";"Astra";16;141;0,5;95,1;0,13;6;14;2;1;1;"0";"2";"0.166666666666667";"0.333333333333333";"0.125";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";17;296;0,82;186,3;0,24;19;8;2;4;3;"0";"1";"0.210526315789474";"0.105263157894737";"0.0588235294117647";"0";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";22;187;0,82;115,1;0,26;12;15;20;2;2;"0";"2";"0.166666666666667";"1.66666666666667";"0.0909090909090909";"0";"Jett";23;184;0,57;112,4;0,21;17;17;1;3;4;"1";"3";"0.176470588235294";"0.0588235294117647";"0.130434782608696";"0.333333333333333";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";19;141;0,68;86,6;0,15;7;16;8;2;4;"0";"2";"0.285714285714286";"1.14285714285714";"0.105263157894737";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";644;223;0,7;149,7;0,18;491;449;141;79;70;"15";"74";"0.160896130346232";"0.287169042769857";"0.114906832298137";"0.202702702702703";"Reyna";53;200;0,72;123,6;0,16;37;39;12;9;10;"0";"4";"0.243243243243243";"0.324324324324324";"0.0754716981132075";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";109;176,7;0,68;122,6;0,25;69;78;31;4;8;"2";"15";"0.0579710144927536";"0.449275362318841";"0.137614678899083";"0.133333333333333";"Viper";16;125;0,38;87,1;0,29;5;16;0;4;5;"0";"2";"0.8";"0";"0.125";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"irya";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";59;140,3;0,78;97,5;0,18;28;42;29;0;2;"2";"11";"0";"1.03571428571429";"0.186440677966102";"0.181818181818182";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";88;159,5;0,72;99,1;0,23;50;63;30;5;8;"2";"15";"0.1";"0.6";"0.170454545454545";"0.133333333333333";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";60;172,3;0,6;119,6;0,24;35;43;10;9;7;"1";"8";"0.257142857142857";"0.285714285714286";"0.133333333333333";"0.125";"Sage";20;66;0,5;39,4;0,4;5;15;2;0;2;"0";"3";"0";"0.4";"0.15";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";17;123;0,59;90,4;0,08;5;15;3;0;2;"0";"3";"0";"0.6";"0.176470588235294";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Rosa";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";513;248,2;0,73;163,9;0,19;438;404;113;68;82;"14";"57";"0.155251141552511";"0.257990867579909";"0.111111111111111";"0.245614035087719";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";98;287;0,74;187,7;0,14;98;67;31;16;13;"1";"11";"0.163265306122449";"0.316326530612245";"0.112244897959184";"0.0909090909090909";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"julsavage";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";22;163;0,64;93;0,1;13;17;5;1;3;"0";"1";"0.0769230769230769";"0.384615384615385";"0.0454545454545455";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";21;266;0,86;183,2;0,16;21;12;5;0;1;"2";"3";"0";"0.238095238095238";"0.142857142857143";"0.666666666666667";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";45;204,5;0,67;143,9;0,1;27;33;16;5;6;"1";"6";"0.185185185185185";"0.592592592592593";"0.133333333333333";"0.166666666666667";"Reyna";20;87;0,35;62,3;0,2;5;18;2;1;3;"0";"2";"0.2";"0.4";"0.1";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";15;275;0,73;159,5;0,32;15;13;0;0;1;"0";"6";"0";"0";"0.4";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Kuromi";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";37;120,5;0,54;85,4;0,16;17;30;5;1;9;"3";"9";"0.0588235294117647";"0.294117647058824";"0.243243243243243";"0.333333333333333";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";29;216,5;0,93;157,9;0,19;26;6;5;2;0;"0";"0";"0.0769230769230769";"0.192307692307692";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";18;178;0,56;120,5;0,15;11;16;1;2;2;"0";"5";"0.181818181818182";"0.0909090909090909";"0.277777777777778";"0";"Reyna";19;170;0,53;112,1;0,07;9;16;3;3;2;"0";"2";"0.333333333333333";"0.333333333333333";"0.105263157894737";"0";"Sage";48;147,5;0,67;101,1;0,19;22;38;20;5;1;"0";"5";"0.227272727272727";"0.909090909090909";"0.104166666666667";"0";"Skye";65;133;0,65;86,3;0,16;23;54;40;3;10;"0";"10";"0.130434782608696";"1.73913043478261";"0.153846153846154";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"laychee";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";21;342;0,76;221,6;0,59;30;12;1;3;1;"1";"4";"0.1";"0.0333333333333333";"0.19047619047619";"0.25";"Chamber";90;284,8;0,77;190,5;0,22;89;65;20;12;6;"1";"24";"0.134831460674157";"0.224719101123595";"0.266666666666667";"0.0416666666666667";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";125;247,4;0,74;173,4;0,2;117;93;20;10;4;"3";"25";"0.0854700854700855";"0.170940170940171";"0.2";"0.12";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";40;259;0,75;166,3;0,22;39;29;12;4;0;"1";"6";"0.102564102564103";"0.307692307692308";"0.15";"0.166666666666667";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";36;129;0,42;83,9;0,22;16;32;7;5;5;"1";"3";"0.3125";"0.4375";"0.0833333333333333";"0.333333333333333";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Noxy";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";158;149,4;0,65;97,3;0,27;82;119;37;7;20;"1";"14";"0.0853658536585366";"0.451219512195122";"0.0886075949367089";"0.0714285714285714";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";155;218,8;0,72;135,9;0,22;125;100;13;21;25;"0";"13";"0.168";"0.104";"0.0838709677419355";"0";"Cypher";36;165,5;0;"111.9";0,31;20;30;3;1;4;"0";"7";"0.05";"0.15";"0.194444444444444";"0";"Fade";26;169;0,69;121,2;0,41;15;18;5;2;3;"3";"4";"0.133333333333333";"0.333333333333333";"0.153846153846154";"0.75";"Jett";872;226,2;0,69;142,9;0,24;679;638;140;141;141;"6";"49";"0.207658321060383";"0.206185567010309";"0.0561926605504587";"0.122448979591837";"Kay/O";46;222;0,74;136,8;0,2;37;29;12;6;5;"0";"3";"0.162162162162162";"0.324324324324324";"0.0652173913043478";"0";"Killjoy";18;197;0;132,1;0,17;12;14;3;0;3;"1";"4";"0";"0.25";"0.222222222222222";"0.25";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";714;252,5;0,74;156,3;0,22;611;505;167;119;105;"7";"28";"0.194762684124386";"0.273322422258592";"0.0392156862745098";"0.25";"Reyna";39;232,5;0,69;145;0,21;32;29;9;3;9;"0";"1";"0.09375";"0.28125";"0.0256410256410256";"0";"Sage";67;169,3;0,66;116;0,24;36;55;23;6;6;"0";"7";"0.166666666666667";"0.638888888888889";"0.104477611940299";"0";"Skye";251;200,5;0,71;124,8;0,26;185;179;61;22;31;"2";"13";"0.118918918918919";"0.32972972972973";"0.051792828685259";"0.153846153846154";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"れいとうみかん";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
